category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Electronics & Tech,Turners,Real price + condition,"27"" Monitor Bundle & Startech Docking Station",https://www.turners.co.nz/General-Goods/Search/computer/monitors/25308957,29.0,,Average,Napier,,10,"Three 27"" monitors + docking station for $29; Office-grade Startech dock significant added value; Bulk lot favours resellers and small businesses",Exceptional value: three office monitors plus premium docking station at rock-bottom price; resale potential $200+ makes this a steal.,800,96,220,191,659,high,"Triple monitor setups and Startech docks sought by remote workers, traders.",https://www.trademe.co.nz/a/search?search_string=27%22%20Monitor%20Bundle%20%26%20Startech%20Docking%20Station,https://www.facebook.com/marketplace/search/?query=27%22%20Monitor%20Bundle%20%26%20Startech%20Docking%20Station,https://www.ebay.com.au/sch/i.html?_nkw=27%22%20Monitor%20Bundle%20%26%20Startech%20Docking%20Station&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes 23 Aug 26
Electronics & Tech,Turners,Real price + condition,"AOC 27"" Monitor Bundle",https://www.turners.co.nz/General-Goods/Search/computer/monitors/25308612,6.0,,Average,Napier,,9,"27"" monitor plus peripherals at $6; Office-grade equipment, untested but cosmetically sound; Includes stand, keyboard, mouse, power board","Exceptional auction price for functional office monitor bundle; even untested, components alone typically cost $50–100+ used in NZ.",250,98,85,79,1317,high,"27"" monitors in demand; complete bundle with peripherals attracts buyers.",https://www.trademe.co.nz/a/search?search_string=AOC%2027%22%20Monitor%20Bundle,https://www.facebook.com/marketplace/search/?query=AOC%2027%22%20Monitor%20Bundle,https://www.ebay.com.au/sch/i.html?_nkw=AOC%2027%22%20Monitor%20Bundle&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes 23 Aug 26
Electronics & Tech,Turners,Real price + condition,HP 871B Latex Cartridges,https://www.turners.co.nz/General-Goods/Search/computer/printers/24938004,2.0,,As New,Lower Hutt,,9,"8 unopened cartridges at $2; As-new condition, retail value ~$150–200; Popular 871B format, easy resale",Exceptional value: 8 genuine HP latex cartridges sealed in boxes for $2 represents 95%+ discount on retail; fast and certain resale.,180,99,120,118,5900,high,Consumables always in demand; compatible with common Latex printers.,https://www.trademe.co.nz/a/search?search_string=HP%20871B%20Latex%20Cartridges,https://www.facebook.com/marketplace/search/?query=HP%20871B%20Latex%20Cartridges,https://www.ebay.com.au/sch/i.html?_nkw=HP%20871B%20Latex%20Cartridges&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Floral,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092697,,,New,Christchurch,Opens soon,3,"No price information visible; Retail stock item, not a bargain; Bulk display pack limits end-user appeal",Cannot assess value without auction or buy-now price; retail stock displays are typically overpriced for individual buyers.,45,,,,,low,"Retail display packs appeal mainly to shops, not consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral&LH_Sold=1&LH_Complete=1&_sop=13,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Floral,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092700,,,New,Christchurch,Opens soon,3,"No price information visible; Retail stock item, not a bargain; Bulk display pack limits end-user appeal",Cannot assess value without auction or buy-now price; retail stock displays are typically overpriced for individual buyers.,45,,,,,low,"Retail display packs appeal mainly to shops, not consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral&LH_Sold=1&LH_Complete=1&_sop=13,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Frangipani,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092645,,,New,Christchurch,Opens soon,3,"No price information visible; Retail stock item, not a bargain; Bulk display pack limits end-user appeal",Cannot assess value without auction or buy-now price; retail stock displays are typically overpriced for individual buyers.,45,,,,,low,"Retail display packs appeal mainly to shops, not consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,3x Windoware Admire Extendable Curtain Tracks,https://www.turners.co.nz/General-Goods/Search/house--garden/carpets-rugs--curtains/27583400,23.0,,Excellent,Christchurch,,9,"Uniform large sizing (210–395cm each); Excellent condition, highest demand range; Best value per track",Three identical large-capacity tracks in excellent condition at $7.67 each is the strongest value; large sizes are most sought for standard windows.,120,81,80,57,248,high,Large-capacity tracks are popular for modern/spacious windows.,https://www.trademe.co.nz/a/search?search_string=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.facebook.com/marketplace/search/?query=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.ebay.com.au/sch/i.html?_nkw=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes unknown
House & Garden,Turners,Real price + condition,3x Windoware Admire Extendable Curtain Tracks,https://www.turners.co.nz/General-Goods/Search/house--garden/carpets-rugs--curtains/27583428,23.0,,Excellent,Christchurch,,7,"Excellent condition, uniform sizing; Good value for 3 tracks at $23; Versatile 120-220cm range",Three identical mid-range tracks in excellent condition at $7.67 each is solid value; consistent sizing makes them easy to bundle/resell.,80,71,55,32,139,high,Curtain tracks are common household items with steady demand.,https://www.trademe.co.nz/a/search?search_string=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.facebook.com/marketplace/search/?query=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.ebay.com.au/sch/i.html?_nkw=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes unknown
House & Garden,Turners,Real price + condition,Goldair wall heater,https://www.turners.co.nz/General-Goods/Search/house--garden/heating--cooling/27582356,35.0,,Very Tidy,Christchurch,,7,"Wall heater at $35 is well below retail; Tested and working, very tidy condition; Popular, reliable Goldair model",Goldair GPH350 wall heaters typically retail $120–180 NZD; this tested unit at $35 is a strong bargain in good condition.,150,77,85,50,143,high,Heating demand is consistent; Goldair is trusted brand.,https://www.trademe.co.nz/a/search?search_string=Goldair%20wall%20heater,https://www.facebook.com/marketplace/search/?query=Goldair%20wall%20heater,https://www.ebay.com.au/sch/i.html?_nkw=Goldair%20wall%20heater&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Machinery & Tools,Turners,Real price + condition,2008 Isuzu FVZ roof kit,https://www.turners.co.nz/General-Goods/Search/machinery/parts/28380778,288.0,,Tidy,Turners Christchurch Trucks & Machinery,,6,Niche commercial truck part; Untested condition adds risk; Reasonable price for specialist item,"Fair value for a specific Isuzu FVZ roof deflector, but untested status and limited buyer pool prevent a stronger score.",450,36,220,-68,-24,low,Niche commercial truck part with limited secondhand demand.,https://www.trademe.co.nz/a/search?search_string=2008%20Isuzu%20FVZ%20roof%20kit,https://www.facebook.com/marketplace/search/?query=2008%20Isuzu%20FVZ%20roof%20kit,https://www.ebay.com.au/sch/i.html?_nkw=2008%20Isuzu%20FVZ%20roof%20kit&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Motorbikes,Turners,Real price + condition,2019 NIU N1 Sport,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/niu/n1-sport/28290580,500.0,,,Dunedin,,2,Unable to start or run; Paint scratches on fairings; Unknown mechanical condition,Same non-functional condition as peer items; unverified repair difficulty makes $500 auction price a gamble.,2200,77,200,-300,-60,low,Dead scooter with unknown fault; buyers avoid due to uncertain repair complexity and cost.,https://www.trademe.co.nz/a/search?search_string=2019%20NIU%20N1%20Sport,https://www.facebook.com/marketplace/search/?query=2019%20NIU%20N1%20Sport,https://www.ebay.com.au/sch/i.html?_nkw=2019%20NIU%20N1%20Sport&LH_Sold=1&LH_Complete=1&_sop=13,
Motorbikes,Turners,Real price + condition,2019 NIU N1 Sport,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/niu/n1-sport/28289170,500.0,,,Dunedin Trucks & Machinery,,2,Unable to start or run; Missing front fender; Paint and cosmetic damage,Non-functional unit with missing parts and cosmetic wear; $500 price reflects non-working condition only.,2200,77,200,-300,-60,low,Inoperable e-scooter with unknown fault; weak secondary market for broken units.,https://www.trademe.co.nz/a/search?search_string=2019%20NIU%20N1%20Sport,https://www.facebook.com/marketplace/search/?query=2019%20NIU%20N1%20Sport,https://www.ebay.com.au/sch/i.html?_nkw=2019%20NIU%20N1%20Sport&LH_Sold=1&LH_Complete=1&_sop=13,
Motorbikes,Turners,Real price + condition,2019 NIU N1 Sport N1S,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/niu/n1-sport/28289189,500.0,,,Dunedin,,2,Unable to start or run; Missing front mudguard; Cosmetic damage throughout,Non-functional scooter with unknown repair cost makes this poor value regardless of $500 price; buyer assumes significant risk.,2200,77,200,-300,-60,low,Non-functional electric scooters extremely hard to move; repair cost unknown and likely substantial.,https://www.trademe.co.nz/a/search?search_string=2019%20NIU%20N1%20Sport%20N1S,https://www.facebook.com/marketplace/search/?query=2019%20NIU%20N1%20Sport%20N1S,https://www.ebay.com.au/sch/i.html?_nkw=2019%20NIU%20N1%20Sport%20N1S&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,Tern GSD S10 GEN1 E-Cargo Bike,https://www.turners.co.nz/General-Goods/Search/sport--leisure/cycling/28393611,,,Average,Turners Hamilton,Opens soon,4,"High mileage (17,612 km) suggests significant wear; Average condition with untested electronics risky; No auction price yet—cannot assess value",High mileage and untested battery on an e-cargo bike in average condition raises reliability concerns; no current price to judge value.,4500,,1800,,,medium,"Niche e-cargo market, but high mileage limits appeal.",https://www.trademe.co.nz/a/search?search_string=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike,https://www.facebook.com/marketplace/search/?query=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike,https://www.ebay.com.au/sch/i.html?_nkw=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike&LH_Sold=1&LH_Complete=1&_sop=13,
Sport & Leisure,Turners,Real price + condition,Tern GSD S10 GEN1 E-Cargo Bike,https://www.turners.co.nz/General-Goods/Search/sport--leisure/cycling/28393546,,,Average,Turners Hamilton,Opens soon,4,"Higher mileage (21,621 km) than peer listing; Only one key set vs. two on first item; Average condition, untested battery problematic","Slightly worse than peer (higher mileage, fewer keys) with same average condition and untested drivetrain creates higher risk.",4500,,1600,,,medium,e-Cargo bikes have niche demand; high km reduces buyer confidence.,https://www.trademe.co.nz/a/search?search_string=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike,https://www.facebook.com/marketplace/search/?query=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike,https://www.ebay.com.au/sch/i.html?_nkw=Tern%20GSD%20S10%20GEN1%20E-Cargo%20Bike&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Trailers & Caravans,Turners,Real price + condition,2017 Mercedes-Benz Sprinter PLATIN 8400 Motorhome,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mercedes-benz/sprinter/27061449,,,,Turners Christchurch Trucks & Machinery,,6,"Luxury spec with 400kW solar system; Low mileage (61,625km) for 2017; 4-berth layout, swivel seats",No current price data available; premium motorhome features suggest solid value if auction reaches realistic market expectations (~$120–140k NZD range).,,,130000,,,medium,Premium motorhomes have niche buyer pool; condition and solar spec attractive but market narrows quickly.,https://www.trademe.co.nz/a/search?search_string=2017%20Mercedes-Benz%20Sprinter%20PLATIN%208400%20Motorhome,https://www.facebook.com/marketplace/search/?query=2017%20Mercedes-Benz%20Sprinter%20PLATIN%208400%20Motorhome,https://www.ebay.com.au/sch/i.html?_nkw=2017%20Mercedes-Benz%20Sprinter%20PLATIN%208400%20Motorhome&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2017 Mercedes Benz Hymer S830 Motorhome,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mercedes-benz/hymer-s830/28073971,,,Good Cab Condition Good Interior Condition Good Body Length 8200 mm Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Transmission Automatic - Tiptronic Chassis Number WDB9056132R706371 Wheel Config 6X2 Tyre Size Axle 1 215/75R16C Tyre Size Axle 2 215/75R16C Wheel Base 4700 mm Brake Type Back Drum Brake Type Front Drum Front Suspension Spring Rear Suspension Spring Front Axle Rating 2100 Re,Turners Napier Trucks & Machinery,,5,"Significantly older chassis (2000–2006 build); Very low odometer (16,509km) seems suspicious; Average mechanical condition noted",Chassis age plus low mileage mismatch and average mechanical condition raise durability concerns; Hymer badge helps but fleet history and condition gaps reduce confidence.,,,85000,,,low,"Old chassis, questionable mileage history, average mechanical state deter most buyers.",https://www.trademe.co.nz/a/search?search_string=2017%20Mercedes%20Benz%20Hymer%20S830%20Motorhome,https://www.facebook.com/marketplace/search/?query=2017%20Mercedes%20Benz%20Hymer%20S830%20Motorhome,https://www.ebay.com.au/sch/i.html?_nkw=2017%20Mercedes%20Benz%20Hymer%20S830%20Motorhome&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,2013 Western Star 5884SS Logger,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/western-star/5884ss/25214136,1018.0,,Poor Cab Condition Poor Interior Condition Poor Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Fuel Diesel Transmission Manual Gears 18 Chassis Number BN6630 Tyre Size Axle 1 11R22.5 Tyre Size Axle 2 11R22.5 Tyre Size Axle 3 11R22.5 Tyre Size Axle 4 11R22.5 Wheel Base 6600 mm Brake Type Back Drum Brake Type Front Drum Brake System Full Air Front Suspension Spring Rear Suspension Air/Spring Front Axle Rating 14200 Rear Axle Rati,Turners Auckland Trucks,,2,Poor cab and interior condition; Aging 2013 model with wear; Auction price unusually low for vehicle,"Poor condition across cab and interior, plus age, makes this a risky purchase despite low price—likely indicates deeper mechanical or structural issues not fully disclosed.",,,8000,6982,686,low,Heavy commercial trucks have niche buyer pool; poor condition further limits appeal.,https://www.trademe.co.nz/a/search?search_string=2013%20Western%20Star%205884SS%20Logger,https://www.facebook.com/marketplace/search/?query=2013%20Western%20Star%205884SS%20Logger,https://www.ebay.com.au/sch/i.html?_nkw=2013%20Western%20Star%205884SS%20Logger&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
