category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
House & Garden,Turners,Real price + condition,3x Windoware Extendable Curtain Tracks and 1x Duster,https://www.turners.co.nz/General-Goods/Search/house--garden/carpets-rugs--curtains/27583503,46.0,,Excellent,Christchurch,,8,"Better mix: two long tracks plus bonus duster; Excellent condition, $15/track effective cost; Larger tracks (210–395cm) more versatile","Four items for $46 ($11.50 each) is better per-unit value than item 1, plus the longer tracks and duster add practical appeal despite same logistics hassle.",55,16,38,-8,-17,medium,More useful bundle (larger tracks + duster) marginally improves buyer appeal.,https://www.trademe.co.nz/a/search?search_string=3x%20Windoware%20Extendable%20Curtain%20Tracks%20and%201x%20Duster,https://www.facebook.com/marketplace/search/?query=3x%20Windoware%20Extendable%20Curtain%20Tracks%20and%201x%20Duster,https://www.ebay.com.au/sch/i.html?_nkw=3x%20Windoware%20Extendable%20Curtain%20Tracks%20and%201x%20Duster&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
House & Garden,Turners,Real price + condition,3x Windoware Admire Extendable Curtain Tracks,https://www.turners.co.nz/General-Goods/Search/house--garden/carpets-rugs--curtains/27583428,23.0,,Excellent,Christchurch,,7,"Three tracks for $23 is strong value; Excellent condition, ready to use; Modest resale demand limits upside","Three functional curtain tracks at ~$7.70 each beats typical retail by 40–50%, but tight local pickup window and modest secondhand demand cap the score.",35,34,28,5,22,medium,Functional home goods sell steadily but slowly; niche buyer pool.,https://www.trademe.co.nz/a/search?search_string=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.facebook.com/marketplace/search/?query=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks,https://www.ebay.com.au/sch/i.html?_nkw=3x%20Windoware%20Admire%20Extendable%20Curtain%20Tracks&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
House & Garden,Turners,Real price + condition,Goldair wall heater,https://www.turners.co.nz/General-Goods/Search/house--garden/heating--cooling/27582356,35.0,,Very Tidy,Christchurch,,7,"Very tidy condition, powered on successfully; Popular wall heater model at auction price; Well below typical retail for working unit","Goldair GPH350 in very tidy condition tested and working, priced at $35 is strong value—typical retail $120–150, secondhand $60–80.",135,74,70,35,100,high,"Wall heaters are common, reliable, and consistently in demand.",https://www.trademe.co.nz/a/search?search_string=Goldair%20wall%20heater,https://www.facebook.com/marketplace/search/?query=Goldair%20wall%20heater,https://www.ebay.com.au/sch/i.html?_nkw=Goldair%20wall%20heater&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Machinery & Tools,Turners,Real price + condition,2008 Isuzu FVZ roof kit,https://www.turners.co.nz/General-Goods/Search/machinery/parts/28380778,288.0,,Tidy,Turners Christchurch Trucks & Machinery,,4,Untested condition risky; Very niche truck part; Reasonable price if genuine,"Untested roof deflector for obscure truck model has uncertain value; needs inspection before committing, limiting buyer pool significantly.",450,36,220,-68,-24,low,Highly specialized part for specific older truck model.,https://www.trademe.co.nz/a/search?search_string=2008%20Isuzu%20FVZ%20roof%20kit,https://www.facebook.com/marketplace/search/?query=2008%20Isuzu%20FVZ%20roof%20kit,https://www.ebay.com.au/sch/i.html?_nkw=2008%20Isuzu%20FVZ%20roof%20kit&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 16 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Trailers & Caravans,Turners,Real price + condition,2018 Mercedes-Benz Sprinter 513 CAMP LWB 5T A AP Motorhome,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mercedes-benz/sprinter/28170646,,,Average Cab Condition Average Interior Condition Average Body Length 7300 mm Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Power 127 Engine Power Unit hp Transmission Automatic Chassis Number WDB9061552N732834 Tyre Size Axle 1 205/75R16C Tyre Size Axle 2 205/75R16C Wheel Base 4325 mm Brake Type Back Drum Brake Type Front Disc Front Suspension Spring Rear Suspension Spring Front A,Turners Auckland Trucks,,6,No auction price listed yet; Average condition across cab/interior/mechanics; Fully equipped motorhome with kitchen/bathroom,"2018 Sprinter motorhome in average condition with full amenities; fair value if priced competitively, but no current bid establishes actual market interest.",85000,,48000,,,medium,Popular motorhome model but average condition and mileage limit buyer pool.,https://www.trademe.co.nz/a/search?search_string=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.facebook.com/marketplace/search/?query=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.ebay.com.au/sch/i.html?_nkw=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2018 Mercedes-Benz Sprinter 513 CAMP LWB 5T A AP Motorhome,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mercedes-benz/sprinter/28170111,,,Average Cab Condition Average Interior Condition Average Body Length 7300 mm Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Power 127 Engine Power Unit hp Transmission Automatic Chassis Number WDB9061552N734400 Wheel Config 4X2 Tyre Size Axle 1 205/75R16C Tyre Size Axle 2 205/75R16C Wheel Base 4325 mm Brake Type Back Drum Brake Type Front Disc Front Suspension Spring Rear Suspensi,Turners Auckland Trucks,,6,"No auction price listed yet; Average condition, well-maintained interior; Reliable Sprinter platform, 6-berth capability",Nearly identical 2018 Sprinter to first item; no auction activity yet makes valuation uncertain despite decent condition and full spec.,85000,,48000,,,medium,Same model/condition as item 1; established motorhome market but average ratings.,https://www.trademe.co.nz/a/search?search_string=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.facebook.com/marketplace/search/?query=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.ebay.com.au/sch/i.html?_nkw=2018%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2017 Mercedes-Benz Sprinter 513 CAMP LWB 5T A AP Motorhome,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mercedes-benz/sprinter/28227232,,,,Turners Christchurch Trucks & Machinery,,5,No price information available; Higher mileage (236k km) suggests wear; Structural cracking noted at cab/sleeper join,2017 model with higher mileage and visible structural damage (cab-to-sleeper cracking) materially reduces value despite solid mechanical operation.,85000,,42000,,,low,Structural cracks are red flag; higher mileage and older year reduce appeal.,https://www.trademe.co.nz/a/search?search_string=2017%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.facebook.com/marketplace/search/?query=2017%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome,https://www.ebay.com.au/sch/i.html?_nkw=2017%20Mercedes-Benz%20Sprinter%20513%20CAMP%20LWB%205T%20A%20AP%20Motorhome&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,2013 Western Star 5884SS Logger,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/western-star/5884ss/25214136,1.0,,Poor Cab Condition Poor Interior Condition Poor Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Fuel Diesel Transmission Manual Gears 18 Chassis Number BN6630 Tyre Size Axle 1 11R22.5 Tyre Size Axle 2 11R22.5 Tyre Size Axle 3 11R22.5 Tyre Size Axle 4 11R22.5 Wheel Base 6600 mm Brake Type Back Drum Brake Type Front Drum Brake System Full Air Front Suspension Spring Rear Suspension Air/Spring Front Axle Rating 14200 Rear Axle Rati,Turners Auckland Trucks,,1,Starting bid $1 suggests salvage/parts only; Poor cab and interior condition throughout; Missing critical logging equipment,"Heavily damaged truck missing essential logger components; $1 opening bid indicates scrap/parts value, not functional vehicle.",,,,,,low,Salvage condition; only parts dealers would bid.,https://www.trademe.co.nz/a/search?search_string=2013%20Western%20Star%205884SS%20Logger,https://www.facebook.com/marketplace/search/?query=2013%20Western%20Star%205884SS%20Logger,https://www.ebay.com.au/sch/i.html?_nkw=2013%20Western%20Star%205884SS%20Logger&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
