category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Electronics & Tech,Turners,Real price + condition,EX Commercial Aviation - IPn920 Turbo - 900 MHz 1.2 Mbps Wireless Gateway,https://www.turners.co.nz/General-Goods/Search/electronics/other/28214784,173.0,,Very Tidy,Christchurch,,5,Unknown functional condition is major risk; Niche industrial wireless gateway market; Lower price reflects uncertainty gamble,Untested aviation-grade gateway at $173 is a speculative buy; price is low but condition risk is substantial for industrial equipment requiring reliability.,1200,86,300,127,73,low,"Niche industrial/aviation equipment, small buyer pool, testing uncertainty deters resale.",https://www.trademe.co.nz/a/search?search_string=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.facebook.com/marketplace/search/?query=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.ebay.com.au/sch/i.html?_nkw=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
Electronics & Tech,Turners,Real price + condition,EX Commercial Aviation - IPn920 Turbo - 900 MHz 1.2 Mbps Wireless Gateway,https://www.turners.co.nz/General-Goods/Search/electronics/other/28215059,288.0,,Very Tidy,Christchurch,,4,Unknown functional condition is critical flaw; 60% higher price than comparable item; Niche market with limited demand,"Identical unit at $288 offers no advantage over the $173 version and represents worse value; both suffer from untested condition, but this one costs significantly more.",1200,76,300,12,4,low,"Niche industrial/aviation equipment, small buyer pool, testing uncertainty deters resale.",https://www.trademe.co.nz/a/search?search_string=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.facebook.com/marketplace/search/?query=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.ebay.com.au/sch/i.html?_nkw=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
Electronics & Tech,Thorntons,Listing language only (no price data),New Tech & Electronics Auction 20.8.26 TU133178,https://www.thorntons.net.nz/auctions/detail/bw133178,,,,,,4,,"No description text provided; title suggests general electronics but lacks lot count, condition signals, or sale type indicators.",,,,,,medium,"Electronics typically resell well, but details lacking.",https://www.trademe.co.nz/a/search?search_string=electronics,https://www.facebook.com/marketplace/search/?query=electronics,https://www.ebay.com.au/sch/i.html?_nkw=electronics&LH_Sold=1&LH_Complete=1&_sop=13,Caution: no description available; insufficient information
,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Floral,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092697,,,New,Christchurch,Opens soon,3,"No current price or buy-now listed; Duplicate listing, identical stock; Bulk retail display unit",No active bidding or pricing; retail-oriented bulk display with minimal secondhand consumer demand.,120,,,,,low,"Retail display format appeals mainly to shops, not individual consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral&LH_Sold=1&LH_Complete=1&_sop=13,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Floral,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092700,,,New,Christchurch,Opens soon,3,"No current price or buy-now listed; Duplicate listing, identical stock; Bulk retail display unit",No active bidding or pricing; retail-oriented bulk display with minimal secondhand consumer demand.,120,,,,,low,"Retail display format appeals mainly to shops, not individual consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Floral&LH_Sold=1&LH_Complete=1&_sop=13,
Health & Beauty,Turners,Real price + condition,Bradfield Fragrance Sachets w/ Retail Countertop Display - Frangipani,https://www.turners.co.nz/General-Goods/Search/health--beauty/fragrances/27092645,,,New,Christchurch,Opens soon,3,"No current price or buy-now listed; Bulk retail display, niche market; New condition but limited appeal","Cannot assess value without an actual price; bulk fragrance displays suit retailers, not typical secondhand buyers.",120,,,,,low,"Retail display format appeals mainly to shops, not individual consumers.",https://www.trademe.co.nz/a/search?search_string=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani,https://www.facebook.com/marketplace/search/?query=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani,https://www.ebay.com.au/sch/i.html?_nkw=Bradfield%20Fragrance%20Sachets%20w/%20Retail%20Countertop%20Display%20-%20Frangipani&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,Solo 435 Classic Backpack Sprayer,https://www.turners.co.nz/General-Goods/Search/house--garden/gardening-equipment/25258369,11.0,,Average,Turners Palmerston North Trucks & Machinery,,9,Exceptional price: $11 for working capacity sprayer; Larger 20L tank than first item; Average condition but complete and untested,"At just $11, the Solo 435 is extraordinary value—a 20L sprayer for less than a pair of work gloves, easily resellable at $40–60.",200,94,50,39,355,high,"Larger capacity, proven brand; even untested, it's a steal for resellers.",https://www.trademe.co.nz/a/search?search_string=Solo%20435%20Classic%20Backpack%20Sprayer,https://www.facebook.com/marketplace/search/?query=Solo%20435%20Classic%20Backpack%20Sprayer,https://www.ebay.com.au/sch/i.html?_nkw=Solo%20435%20Classic%20Backpack%20Sprayer&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes unknown
House & Garden,Turners,Real price + condition,Gasmate - 6 Burner Barbeque *NEW*,https://www.turners.co.nz/General-Goods/Search/house--garden/bbq--accessories/28345593,60.0,,Tidy,New Plymouth,,7,"Brand new, unopened condition; Significant discount vs retail (~$300-400); Untested but vendor-confirmed working",New 6-burner BBQ at $60 is roughly 85% below typical retail; untested status and offsite location add minor risk but negligible for unopened stock.,350,83,280,220,367,high,6-burner gas BBQs have strong NZ demand; new condition commands quick sales.,https://www.trademe.co.nz/a/search?search_string=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A,https://www.facebook.com/marketplace/search/?query=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A,https://www.ebay.com.au/sch/i.html?_nkw=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes unknown
House & Garden,Turners,Real price + condition,Gasmate - 6 Burner Barbeque *NEW*,https://www.turners.co.nz/General-Goods/Search/house--garden/bbq--accessories/28345921,59.0,,Tidy,New Plymouth,,7,"Brand new, unopened condition; Significant discount vs retail (~$300-400); Untested but vendor-confirmed working",New 6-burner BBQ at $59 is ~85% below retail; $1 cheaper than peer item with identical condition and risk profile.,350,83,280,221,375,high,6-burner gas BBQs have strong NZ demand; new condition commands quick sales.,https://www.trademe.co.nz/a/search?search_string=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A,https://www.facebook.com/marketplace/search/?query=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A,https://www.ebay.com.au/sch/i.html?_nkw=Gasmate%20-%206%20Burner%20Barbeque%20%2ANEW%2A&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,Lifetime Tressel Table,https://www.turners.co.nz/General-Goods/Search/sport--leisure/camping-equipment/25300419,6.0,,Average,Napier,,9,Auction starting at $6 vs typical $300-500 retail; Large practical table in average condition; Minimal bidding competition likely on low starting price,Lifetime trestle tables typically retail $300–500 NZD; starting at $6 with no buy-now creates exceptional value even accounting for average condition and untested status.,400,98,200,194,3233,high,"Lifetime brand trestle tables are durable, practical, and consistently sought secondhand.",https://www.trademe.co.nz/a/search?search_string=Lifetime%20Tressel%20Table,https://www.facebook.com/marketplace/search/?query=Lifetime%20Tressel%20Table,https://www.ebay.com.au/sch/i.html?_nkw=Lifetime%20Tressel%20Table&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
Sport & Leisure,Turners,Real price + condition,Speights Gold Medal Ale Dart Board,https://www.turners.co.nz/General-Goods/Search/sport--leisure/other/25300403,4.0,,Average,Napier,,7,Vintage beer brand collectible; Extremely low opening bid; Functional despite average condition,"At $4 opening for a vintage Speights dartboard, you're paying almost nothing for a nostalgic NZ pub memorabilia item with real collector appeal.",,,35,31,775,medium,Vintage beer advertising appeals to collectors; condition and missing darts limit buyer pool.,https://www.trademe.co.nz/a/search?search_string=Speights%20Gold%20Medal%20Ale%20Dart%20Board,https://www.facebook.com/marketplace/search/?query=Speights%20Gold%20Medal%20Ale%20Dart%20Board,https://www.ebay.com.au/sch/i.html?_nkw=Speights%20Gold%20Medal%20Ale%20Dart%20Board&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Toys & Games,Thorntons,Listing language only (no price data),Toys & More Auction 12.8.26 OS133176,https://www.thorntons.net.nz/auctions/detail/bw133176,,,,,,4,,"Auction title and reference number only—no descriptive content about lot count, condition, or category scope provided.",,,,,,medium,"Toys are generally resaleable, but unclear scope.",https://www.trademe.co.nz/a/search?search_string=toys,https://www.facebook.com/marketplace/search/?query=toys,https://www.ebay.com.au/sch/i.html?_nkw=toys&LH_Sold=1&LH_Complete=1&_sop=13,Caution: no description text available; unclear lot range or contents
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,2023 Isuzu N Series NMR Tipper,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/isuzu/n-series/28324926,,,Average Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Make Isuzu Engine Model 4JJ1 Transmission Automatic Tyre Size Axle 1 205/85R16 Tyre Size Axle 2 205/85R16 Wheel Base 2490 mm Brake Type Back Disc Brake Type Front Disc Brake System Hydraulic Front Suspension Spring Rear Suspension Spring Front Axle Rating 2570 Rear Axle Rating 4,Turners Palmerston North Trucks & Machinery,,6,"2023 model with modern automatic transmission; Average condition across cab, interior, mechanical; No auction price visible to assess true value","Newer 2023 Isuzu with automatic gearbox and diesel 4JJ1 engine offers practical tipper spec, but average condition across all areas and missing bid data prevent higher confidence in value.",85000,,55000,,,medium,Commercial tipper trucks have steady demand but narrow buyer pool.,https://www.trademe.co.nz/a/search?search_string=2023%20Isuzu%20N%20Series%20NMR%20Tipper,https://www.facebook.com/marketplace/search/?query=2023%20Isuzu%20N%20Series%20NMR%20Tipper,https://www.ebay.com.au/sch/i.html?_nkw=2023%20Isuzu%20N%20Series%20NMR%20Tipper&LH_Sold=1&LH_Complete=1&_sop=13,
Trucks & Machinery,Turners,Real price + condition,2002 Isuzu N Series NKR300S Tipper,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/isuzu/n-series/28220945,,,Average Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Fuel Diesel Engine Power 102 Engine Power Unit hp Transmission Manual Gears 5 Wheel Base 2460 mm Front Axle Rating 2500 Rear Axle Rating 4000,Turners Christchurch Trucks & Machinery,,5,"Older 2002 model, 21-year age gap; Manual 5-speed transmission less convenient; Lower engine power (102 hp) vs newer model",2002 NKR300S is significantly older with lower power and manual transmission; average condition makes it less competitive despite potentially lower purchase price without visible bid data.,45000,,18000,,,low,Older tippers harder to move; buyers prefer newer automatics.,https://www.trademe.co.nz/a/search?search_string=2002%20Isuzu%20N%20Series%20NKR300S%20Tipper,https://www.facebook.com/marketplace/search/?query=2002%20Isuzu%20N%20Series%20NKR300S%20Tipper,https://www.ebay.com.au/sch/i.html?_nkw=2002%20Isuzu%20N%20Series%20NKR300S%20Tipper&LH_Sold=1&LH_Complete=1&_sop=13,
