category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,Greens Tapware - Volt Overhead Wall Shower Brushed Nickel *NEW* RRP $297,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28447497,1.0,,As New,Christchurch,,10,"RRP $297, selling for $1; Brand new, as-new condition; Premium fixture, genuine clearance pricing",As-new Greens tapware overhead shower at $1 vs $297 RRP is an exceptional clearance deal that's hard to ignore.,297,100,180,179,17900,high,"Popular brand, premium bathroom fixture, strong secondhand demand.",https://www.trademe.co.nz/a/search?search_string=Greens%20Tapware%20-%20Volt%20Overhead%20Wall%20Shower%20Brushed%20Nickel%20%2ANEW%2A%20RRP%20%24297,https://www.facebook.com/marketplace/search/?query=Greens%20Tapware%20-%20Volt%20Overhead%20Wall%20Shower%20Brushed%20Nickel%20%2ANEW%2A%20RRP%20%24297,https://www.ebay.com.au/sch/i.html?_nkw=Greens%20Tapware%20-%20Volt%20Overhead%20Wall%20Shower%20Brushed%20Nickel%20%2ANEW%2A%20RRP%20%24297&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 20 Sep 26
House & Garden,Turners,Real price + condition,Greens Tapware - Volt Shower Diverter Mixer *NEW* RRP $319,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28448250,1.0,,As New,Christchurch,,10,"RRP $319, selling for $1; Brand new, as-new condition; Mixer diverter, essential bathroom component",As-new Greens shower diverter mixer at $1 vs $319 RRP represents an exceptional store clearance steal.,319,100,200,199,19900,high,"Quality brand, essential renovation component, consistent secondhand buyer interest.",https://www.trademe.co.nz/a/search?search_string=Greens%20Tapware%20-%20Volt%20Shower%20Diverter%20Mixer%20%2ANEW%2A%20RRP%20%24319,https://www.facebook.com/marketplace/search/?query=Greens%20Tapware%20-%20Volt%20Shower%20Diverter%20Mixer%20%2ANEW%2A%20RRP%20%24319,https://www.ebay.com.au/sch/i.html?_nkw=Greens%20Tapware%20-%20Volt%20Shower%20Diverter%20Mixer%20%2ANEW%2A%20RRP%20%24319&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 20 Sep 26
House & Garden,Turners,Real price + condition,Nouveau - Finesse Slide Rail Shower - Chrome *NEW* RRP $109,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28448025,1.0,,As New,Christchurch,,10,"Brand new, RRP $109, starting at $1; Complete with hose, head, and bracket included; Chrome finish suits most bathrooms",Exceptional clearance price—brand new shower worth $109 opening at $1 represents extraordinary value if winning bid stays low.,109,99,75,74,7400,high,"Common bathroom fixture, strong demand for budget-friendly shower rails.",https://www.trademe.co.nz/a/search?search_string=Nouveau%20-%20Finesse%20Slide%20Rail%20Shower%20-%20Chrome%20%2ANEW%2A%20RRP%20%24109,https://www.facebook.com/marketplace/search/?query=Nouveau%20-%20Finesse%20Slide%20Rail%20Shower%20-%20Chrome%20%2ANEW%2A%20RRP%20%24109,https://www.ebay.com.au/sch/i.html?_nkw=Nouveau%20-%20Finesse%20Slide%20Rail%20Shower%20-%20Chrome%20%2ANEW%2A%20RRP%20%24109&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 20 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
Jewellery & Watches,Turners,Real price + condition,Gold Coloured Ring with White Coloured Stones,https://www.turners.co.nz/General-Goods/Search/jewellery/rings/21216565,1.0,,Very Tidy,Christchurch,,9,Gold 375 stamp (9ct solid gold); Undervalued auction at $1 starting bid; Modest weight suggests good margin potential,"9ct gold ring at $1 opening bid represents exceptional value; even accounting for scratches and modest stone quality, the gold content alone (≈2.9g at ~$60/g) far exceeds the current price.",250,100,120,119,11900,high,Solid gold jewellery consistently in-demand; size 6.5 is common.,https://www.trademe.co.nz/a/search?search_string=Gold%20Coloured%20Ring%20with%20White%20Coloured%20Stones,https://www.facebook.com/marketplace/search/?query=Gold%20Coloured%20Ring%20with%20White%20Coloured%20Stones,https://www.ebay.com.au/sch/i.html?_nkw=Gold%20Coloured%20Ring%20with%20White%20Coloured%20Stones&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 20 Sep 26
Jewellery & Watches,Turners,Real price + condition,Pandora Bracelet with Charms,https://www.turners.co.nz/General-Goods/Search/jewellery/bracelets--charms/21366564,19.0,,Very Tidy,Christchurch,,9,Authentic Pandora at auction floor price; Very tidy condition with minor cosmetic wear; Strong resale demand for Pandora bracelets,"At $19 for an authentic Pandora bracelet in very tidy condition, this is exceptional value—genuine Pandora typically retails $80–150+ and resells quickly in the NZ secondhand market.",120,84,65,46,242,high,Pandora bracelets are consistently popular on Trade Me and Marketplace.,https://www.trademe.co.nz/a/search?search_string=Pandora%20Bracelet%20with%20Charms,https://www.facebook.com/marketplace/search/?query=Pandora%20Bracelet%20with%20Charms,https://www.ebay.com.au/sch/i.html?_nkw=Pandora%20Bracelet%20with%20Charms&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 20 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
Motorbikes,Turners,Real price + condition,2025 Harley Davidson Softail 24 LOW Rider ST,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/harley-davidson/softail/25024347,1275.0,,,Hamilton,,1,"Confiscated crown vehicle, unknown history; Price suspiciously low for 2025 model; Likely salvage/damaged goods auction",Price is implausibly low for a new 2025 Harley Davidson (typically $30k+); confiscated crown sales often hide serious mechanical or title issues making this a high-risk purchase.,32000,96,,,,low,Unknown damage history and confiscation status severely limit resale appeal and financing options.,https://www.trademe.co.nz/a/search?search_string=2025%20Harley%20Davidson%20Softail%2024%20LOW%20Rider%20ST,https://www.facebook.com/marketplace/search/?query=2025%20Harley%20Davidson%20Softail%2024%20LOW%20Rider%20ST,https://www.ebay.com.au/sch/i.html?_nkw=2025%20Harley%20Davidson%20Softail%2024%20LOW%20Rider%20ST&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,Beastway air mattress,https://www.turners.co.nz/General-Goods/Search/sport--leisure/camping-equipment/21216679,1.0,,Very Tidy,Christchurch,,9,"Auction price essentially free ($1); Very tidy condition, functional; No pump needed for basic use",Functionally working air mattress at $1 is exceptional value; even basic used mattresses sell for $20–50 NZD secondhand.,80,99,35,34,3400,high,"Air mattresses are practical, commonly sought by renters and campers.",https://www.trademe.co.nz/a/search?search_string=Beastway%20air%20mattress,https://www.facebook.com/marketplace/search/?query=Beastway%20air%20mattress,https://www.ebay.com.au/sch/i.html?_nkw=Beastway%20air%20mattress&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 20 Sep 26
Sport & Leisure,Turners,Real price + condition,Horse Equipment or Similar Etc,https://www.turners.co.nz/General-Goods/Search/sport--leisure/other/21366253,1.0,,Tidy,Christchurch,,9,Starting price $1.00 is exceptional; Tidy condition with only cosmetic wear; Horse equipment typically holds resale value,Auction starting at $1 for tidy horse equipment is an outstanding value opportunity; cosmetic scratches are negligible for this category.,150,99,80,79,7900,medium,Horse equipment has niche buyer pool; condition and specific items included will determine actual demand.,https://www.trademe.co.nz/a/search?search_string=Horse%20Equipment%20or%20Similar%20Etc,https://www.facebook.com/marketplace/search/?query=Horse%20Equipment%20or%20Similar%20Etc,https://www.ebay.com.au/sch/i.html?_nkw=Horse%20Equipment%20or%20Similar%20Etc&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 20 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
Trailers & Caravans,Turners,Real price + condition,2008 Mitsubishi Fuso Rosa LWB Custom Auto Bus,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mitsubishi-fuso/rosa/28410581,,,,Christchurch,,5,No current price or buy-now available; High mileage (699k km) but well-maintained; Operational bus with good amenities,Cannot assess value without auction price; 699k km is high but maintenance history and reversing camera add appeal for commercial use.,,,45000,,,medium,Niche commercial market; high mileage limits appeal.,https://www.trademe.co.nz/a/search?search_string=2008%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus,https://www.facebook.com/marketplace/search/?query=2008%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus,https://www.ebay.com.au/sch/i.html?_nkw=2008%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2012 Mitsubishi Fuso Rosa LWB Custom Auto Bus,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/mitsubishi-fuso/rosa/25313607,,,Average Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Power 148 Engine Power Unit hp Transmission Automatic Chassis Number JLABE64DJ0RG10523 Tyre Size Axle 1 205/85R16LT Tyre Size Axle 2 205/85R16 Wheel Base 4550 mm Brake Type Back Drum Brake Type Front Disc Front Suspension Spring Rear Suspension Spring Front Axle Rating 2600 Rear,Turners Auckland Trucks,,4,"No current price or buy-now listed; Average condition across cab and interior; Mechanical issues: stiff side door, wear & tear",Missing auction price prevents scoring; average condition and noted mechanical problems (hard-to-open door) reduce value despite 19-seat capacity.,,,35000,,,medium,Cosmetic and mechanical issues deter buyers; niche touring market.,https://www.trademe.co.nz/a/search?search_string=2012%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus,https://www.facebook.com/marketplace/search/?query=2012%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus,https://www.ebay.com.au/sch/i.html?_nkw=2012%20Mitsubishi%20Fuso%20Rosa%20LWB%20Custom%20Auto%20Bus&LH_Sold=1&LH_Complete=1&_sop=13,
