category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
House & Garden,Turners,Real price + condition,Hikvision Security Camera,https://www.turners.co.nz/General-Goods/Search/house--garden/security-locks--alarms/25309460,2.0,,As New,Napier,,9,Unused condition at negligible price; Hikvision cameras typically $80–150 retail; Massive arbitrage opportunity if functional,"Security camera in as-new condition starting at $2 NZD is exceptionally underpriced; even untested, the upside risk-reward heavily favors the buyer.",120,98,70,68,3400,high,Security cameras in working order sell reliably; strong NZ demand for affordable CCTV.,https://www.trademe.co.nz/a/search?search_string=Hikvision%20Security%20Camera,https://www.facebook.com/marketplace/search/?query=Hikvision%20Security%20Camera,https://www.ebay.com.au/sch/i.html?_nkw=Hikvision%20Security%20Camera&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 23 Aug 26
House & Garden,Turners,Real price + condition,Tinned Security Cable 700+ Mtrs,https://www.turners.co.nz/General-Goods/Search/house--garden/security-locks--alarms/25309769,2.0,,As New,Napier,,9,Massive bulk quantity at negligible price; As-new condition with minimal use; Specialty item rarely discounted this heavily,"700+ meters of security cable for $2 is extraordinarily underpriced; typical retail runs $30–50+ for equivalent lengths, making this an exceptional bulk bargain even untested.",4500,100,180,178,8900,medium,Niche industrial/security item; bulk appeal but slow-moving category.,https://www.trademe.co.nz/a/search?search_string=Tinned%20Security%20Cable%20700%2B%20Mtrs,https://www.facebook.com/marketplace/search/?query=Tinned%20Security%20Cable%20700%2B%20Mtrs,https://www.ebay.com.au/sch/i.html?_nkw=Tinned%20Security%20Cable%20700%2B%20Mtrs&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 23 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Machinery & Tools,Turners,Real price + condition,Workshop machinery clearance,https://www.turners.co.nz/General-Goods/Search/machinery/tools/26133789,1500.0,,Average,Turners Whangarei,,3,"Untested machinery lot; Average condition, unclear functionality; Requires buyer transport/heavy lifting",Untested workshop equipment bundle at $1500 lacks confidence; individual items' working status unknown and heavy machinery logistics are buyer's burden.,8000,81,1200,-300,-20,low,Untested machinery hard to shift; buyers want working items or detailed condition reports.,https://www.trademe.co.nz/a/search?search_string=Workshop%20machinery%20clearance,https://www.facebook.com/marketplace/search/?query=Workshop%20machinery%20clearance,https://www.ebay.com.au/sch/i.html?_nkw=Workshop%20machinery%20clearance&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: unknown; Closes 26 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,PSL Folding Knife,https://www.turners.co.nz/General-Goods/Search/sport--leisure/other/25308552,2.0,,Average,Napier,,2,"Untested, condition uncertain; Minimal starting price signals defects; Folding knives need reliable function","At $2 untested with visible markings and vague condition, this knife likely has functional issues (blade, lock, or hinge damage) that justify the rock-bottom price—not a bargain but a punt on unknown problems.",25,92,8,6,300,low,Untested condition deters buyers; too risky without inspection.,https://www.trademe.co.nz/a/search?search_string=PSL%20Folding%20Knife,https://www.facebook.com/marketplace/search/?query=PSL%20Folding%20Knife,https://www.ebay.com.au/sch/i.html?_nkw=PSL%20Folding%20Knife&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 24 Aug 26
Sport & Leisure,Turners,Real price + condition,South Africa Flag 2x,https://www.turners.co.nz/General-Goods/Search/sport--leisure/other/25309384,2.0,,Average,Napier,,2,Average condition only; Bulky low-value item; Minimal resale demand,"Even at $2, these worn flags offer poor value—low demand, storage costs, and average condition make resale unlikely and unprofitable.",25,92,5,3,150,low,"Niche item, average condition, heavy/bulky storage burden.",https://www.trademe.co.nz/a/search?search_string=South%20Africa%20Flag%202x,https://www.facebook.com/marketplace/search/?query=South%20Africa%20Flag%202x,https://www.ebay.com.au/sch/i.html?_nkw=South%20Africa%20Flag%202x&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 23 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,1995 Homebuilt Shuttle GT Products Other Trailers,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/homebuilt/shuttle-gt-products/28044052,801.0,,,Christchurch,,3,Extremely limited market for homebuilt trailers; No condition or testing information provided; Pricing suggests significant work may be needed,"Lack of condition details, homebuilt status, and niche appeal make this risky despite low price; resale would be difficult.",,,600,-201,-25,low,"Homebuilt trailers have very small NZ buyer pool, require inspection trust.",https://www.trademe.co.nz/a/search?search_string=1995%20Homebuilt%20Shuttle%20GT%20Products%20Other%20Trailers,https://www.facebook.com/marketplace/search/?query=1995%20Homebuilt%20Shuttle%20GT%20Products%20Other%20Trailers,https://www.ebay.com.au/sch/i.html?_nkw=1995%20Homebuilt%20Shuttle%20GT%20Products%20Other%20Trailers&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
Trucks & Machinery,Turners,Real price + condition,1996 Trailer Domestic Trailer Boat - Single,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/trailer/domestic-trailer/28249548,714.0,,,Turners Christchurch Trucks & Machinery,,3,Extremely vague listing details; No condition or testing info provided; 1996 age suggests significant wear,Lack of condition transparency and minimal details make this risky despite low price; trailers require mechanical reliability.,3500,80,800,86,12,medium,Boat trailers have steady local demand but condition uncertainty limits appeal.,https://www.trademe.co.nz/a/search?search_string=1996%20Trailer%20Domestic%20Trailer%20Boat%20-%20Single,https://www.facebook.com/marketplace/search/?query=1996%20Trailer%20Domestic%20Trailer%20Boat%20-%20Single,https://www.ebay.com.au/sch/i.html?_nkw=1996%20Trailer%20Domestic%20Trailer%20Boat%20-%20Single&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
