category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Motorbikes,Turners,Real price + condition,2017 Yamaha AG200,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/yamaha/ag200/28358206,500.0,,,Turners Palmerston North Trucks & Machinery,,4,Clutch in poor condition requires replacement; Incomplete testing/assessment raises reliability concerns; Price seems low but repair costs unclear,Clutch failure is a major repair on small bikes; the vague condition description and limited testing suggest this isn't the bargain it first appears.,3200,84,800,300,60,medium,"Yamaha AG200s are reliable workhorses with steady demand, but this one's flaws will deter most buyers.",https://www.trademe.co.nz/a/search?search_string=2017%20Yamaha%20AG200,https://www.facebook.com/marketplace/search/?query=2017%20Yamaha%20AG200,https://www.ebay.com.au/sch/i.html?_nkw=2017%20Yamaha%20AG200&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,Commercial Life Fitness - 95X Discover SE3 HD Elliptical Cross Trainer,https://www.turners.co.nz/General-Goods/Search/sport--leisure/exercise-equipment/28185464,102.0,,Very Tidy,Christchurch,,9,"Exceptional price for premium commercial equipment; Very tidy condition with verified power-on; High-end Life Fitness brand, proven durability",Commercial-grade Life Fitness elliptical at $102 is extraordinary value; these typically retail $3000–5000+ and hold resale well due to commercial-quality build and brand reputation.,4500,98,1200,1098,1076,high,Strong demand for quality used fitness equipment in NZ gyms and home gyms.,https://www.trademe.co.nz/a/search?search_string=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.facebook.com/marketplace/search/?query=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.ebay.com.au/sch/i.html?_nkw=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
Sport & Leisure,Turners,Real price + condition,YAKIMA - Vehicle Roof Top Tent and Racks,https://www.turners.co.nz/General-Goods/Search/sport--leisure/camping-equipment/28102640,600.0,,Tidy,Christchurch,,7,"Yakima roof systems hold strong resale value; Complete kit with tent, racks, ladder, fly; Tidy condition at reasonable auction entry point","Strong brand and complete setup at $600 represents solid value; typical Yakima roof tent kits retail $1200–1800 new, used versions resell $800–1100 depending on condition and testing depth.",1500,60,900,300,50,high,"Yakima gear is durable, in-demand for NZ campers and 4WD enthusiasts.",https://www.trademe.co.nz/a/search?search_string=YAKIMA%20-%20Vehicle%20Roof%20Top%20Tent%20and%20Racks,https://www.facebook.com/marketplace/search/?query=YAKIMA%20-%20Vehicle%20Roof%20Top%20Tent%20and%20Racks,https://www.ebay.com.au/sch/i.html?_nkw=YAKIMA%20-%20Vehicle%20Roof%20Top%20Tent%20and%20Racks&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
,,,,,,,,,,,,,,,,,,,,,,,
Trailers & Caravans,Turners,Real price + condition,2021 Ford Transit 370M BUS 2.0D Minibus,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/ford/transit/25432439,,,Good Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Power 168 Engine Power Unit hp Transmission Automatic - Tiptronic Tyre Size Axle 1 235/65r16C Tyre Size Axle 2 235/65r16C Wheel Base 3300 mm Brake Type Back Disc Brake Type Front Disc Brake System Hydraulic Front Suspension Spring Rear Suspension Spring,Turners Hamilton Trucks & Machinery,,7,"Good cab condition, 12-seater; Air-conditioned, tidy interior; 2021 model, well-maintained",Best-condition example with air-con and good cab finish; 2021 age and 12-seat capacity command stronger resale value than older peers.,68000,,48000,,,high,Air-con and good condition boost appeal to operators and NGOs,https://www.trademe.co.nz/a/search?search_string=2021%20Ford%20Transit%20370M%20BUS%202.0D%20Minibus,https://www.facebook.com/marketplace/search/?query=2021%20Ford%20Transit%20370M%20BUS%202.0D%20Minibus,https://www.ebay.com.au/sch/i.html?_nkw=2021%20Ford%20Transit%20370M%20BUS%202.0D%20Minibus&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2022 Ford Transit TOURNEO TREND 2.0D Minibus,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/ford/transit/27549971,,,Average Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Make ford Engine Power 168 Engine Power Unit hp Transmission Automatic Tyre Size Axle 1 215/65R16C Tyre Size Axle 2 215/65R16C Wheel Base 3300 mm Brake Type Back Disc Brake Type Front Disc Brake System Hydraulic Front Suspension Air/Spring Rear Suspension Air/Spring,Dunedin Trucks & Machinery,,5,"2022 model, newest of trio; Average condition throughout; No auction price visible yet","Newest year but average condition across cab, interior, and mechanics limits value; cannot assess pricing without active bidding.",65000,,42000,,,high,Ford Transit minibus popular in NZ commercial/charity sector,https://www.trademe.co.nz/a/search?search_string=2022%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus,https://www.facebook.com/marketplace/search/?query=2022%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus,https://www.ebay.com.au/sch/i.html?_nkw=2022%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus&LH_Sold=1&LH_Complete=1&_sop=13,
Trailers & Caravans,Turners,Real price + condition,2017 Ford Transit TOURNEO TREND 2.0D Minibus,https://www.turners.co.nz/buses-caravans/Used-Caravans-and-Motorhomes-for-Sale/ford/transit/25432441,,,Average Cab Condition Average Interior Condition Average Canopy Removable No JLoader Tracks No Tail Lift No Meatrails No Holding Tanks No Twistlock No Trailer Hydraulics No Mechanical Condition Average Fuel Diesel Engine Power 168 Engine Power Unit hp Transmission Automatic - Tiptronic Wheel Base 3300 mm Brake Type Back Disc Brake Type Front Disc Front Suspension Spring Rear Suspension Spring,Turners Hamilton Trucks & Machinery,,4,"2017 model, oldest of group; Average condition, visible wear; Multiple scratches and dents","Oldest model with cosmetic damage and average mechanical state substantially reduces value relative to newer, better-maintained examples.",62000,,35000,,,medium,Age and condition limit buyer pool to budget-conscious operators,https://www.trademe.co.nz/a/search?search_string=2017%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus,https://www.facebook.com/marketplace/search/?query=2017%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus,https://www.ebay.com.au/sch/i.html?_nkw=2017%20Ford%20Transit%20TOURNEO%20TREND%202.0D%20Minibus&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,1999 Briford Trailer 7x4 Flat Deck - Single,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/briford/trailer-7x4/28276943,506.0,,,Balclutha,,4,Galvanised finish resists rust better; Surface rust only on draw bar; Police seizure provenance may concern buyers,"Galvanised construction and lighter rust damage offer slightly better value than the 2004, but police seizure origin and single-side cage visibility create buyer hesitation.",8500,94,1500,994,196,low,Police seizure history and limited inspection viewpoints deter buyers.,https://www.trademe.co.nz/a/search?search_string=1999%20Briford%20Trailer%207x4%20Flat%20Deck%20-%20Single,https://www.facebook.com/marketplace/search/?query=1999%20Briford%20Trailer%207x4%20Flat%20Deck%20-%20Single,https://www.ebay.com.au/sch/i.html?_nkw=1999%20Briford%20Trailer%207x4%20Flat%20Deck%20-%20Single&LH_Sold=1&LH_Complete=1&_sop=13,
Trucks & Machinery,Turners,Real price + condition,2004 Briford 7x4 Flat Deck - Single,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/briford/7x4/27550009,505.0,,Poor Colour White,Dunedin Trucks & Machinery,,3,Significant rust on deck and patches; Valid WOF and rego extend usability slightly; Poor condition substantially reduces value,Rusted deck and side patches make this heavily depreciated despite valid documentation; $505 is low but reflects genuine structural wear requiring remedial work.,8000,94,1200,695,138,low,Rusty trailers need buyer willing to repair; small market.,https://www.trademe.co.nz/a/search?search_string=2004%20Briford%207x4%20Flat%20Deck%20-%20Single,https://www.facebook.com/marketplace/search/?query=2004%20Briford%207x4%20Flat%20Deck%20-%20Single,https://www.ebay.com.au/sch/i.html?_nkw=2004%20Briford%207x4%20Flat%20Deck%20-%20Single&LH_Sold=1&LH_Complete=1&_sop=13,
