category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
House & Garden,Turners,Real price + condition,Anko Fan Heater,https://www.turners.co.nz/General-Goods/Search/house--garden/heating--cooling/25308450,1.0,,Average,Napier,,9,"Powered on and functional; Extremely low opening price; Common, reliable brand","Fan heater at $1 opening bid is exceptional value; even in average condition with minor markings, it's worth $25–35 secondhand.",50,98,28,27,2700,high,Fan heaters are reliable workhorses; good demand in winter months.,https://www.trademe.co.nz/a/search?search_string=Anko%20Fan%20Heater,https://www.facebook.com/marketplace/search/?query=Anko%20Fan%20Heater,https://www.ebay.com.au/sch/i.html?_nkw=Anko%20Fan%20Heater&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 23 Aug 26
House & Garden,Turners,Real price + condition,"Used Security Cameras, Ethernet Cables & More",https://www.turners.co.nz/General-Goods/Search/house--garden/security-locks--alarms/25309707,1.0,,Average,Napier,,2,Untested lot with unknown functionality; Average condition with no guarantees; Bulk mixed items hard to resell individually,Opening bid of $1 is suspiciously low for electronics; untested condition and vague lot description create significant risk of non-functional or incomplete items.,,,,,,low,Untested electronics with unclear contents; high buyer hesitation and returns risk.,https://www.trademe.co.nz/a/search?search_string=Used%20Security%20Cameras%2C%20Ethernet%20Cables%20%26%20More,https://www.facebook.com/marketplace/search/?query=Used%20Security%20Cameras%2C%20Ethernet%20Cables%20%26%20More,https://www.ebay.com.au/sch/i.html?_nkw=Used%20Security%20Cameras%2C%20Ethernet%20Cables%20%26%20More&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 23 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Jewellery & Watches,Turners,Real price + condition,Silver Coloured Ring with Red Coloured Stone,https://www.turners.co.nz/General-Goods/Search/jewellery/rings/27582394,10.0,,Tidy,Christchurch,,7,925 silver at $10 is excellent value; Red stone adds appeal despite wear; Scratches/marks typical for secondhand jewellery,"Genuine 925 silver ring at auction opening price well below typical secondhand silver jewellery; scratches are expected wear, not structural damage.",80,88,35,25,250,high,Silver rings with gemstones consistently sell quickly on NZ secondhand platforms.,https://www.trademe.co.nz/a/search?search_string=Silver%20Coloured%20Ring%20with%20Red%20Coloured%20Stone,https://www.facebook.com/marketplace/search/?query=Silver%20Coloured%20Ring%20with%20Red%20Coloured%20Stone,https://www.ebay.com.au/sch/i.html?_nkw=Silver%20Coloured%20Ring%20with%20Red%20Coloured%20Stone&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 23 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Machinery & Tools,Turners,Real price + condition,Hilti TE 3000-AVR Concrete Breaker,https://www.turners.co.nz/General-Goods/Search/machinery/tools/22825409,850.0,,Average,Turners Napier Trucks & Machinery,,6,"Heavy-duty professional tool, solid specs; AVR tech reduces fatigue, good feature; Average condition limits premium pricing",Mid-range value for a pro-grade concrete breaker in average condition; below retail but not exceptional given wear/testing limitations.,1800,53,950,100,12,medium,Professional tools have steady demand but condition concerns may deter contractors seeking reliability.,https://www.trademe.co.nz/a/search?search_string=Hilti%20TE%203000-AVR%20Concrete%20Breaker,https://www.facebook.com/marketplace/search/?query=Hilti%20TE%203000-AVR%20Concrete%20Breaker,https://www.ebay.com.au/sch/i.html?_nkw=Hilti%20TE%203000-AVR%20Concrete%20Breaker&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: unknown; Closes 26 Aug 26
Machinery & Tools,Turners,Real price + condition,Workshop machinery clearance,https://www.turners.co.nz/General-Goods/Search/machinery/tools/26133789,1500.0,,Average,Turners Whangarei,,3,"Untested machinery lot unclear value; Heavy items require buyer transport; Average condition, no inspection offered","Untested workshop machinery lot at $1500 lacks individual condition details and buyer must arrange transport from Whangarei location, creating significant risk and logistical burden.",,,1200,-300,-20,low,Heavy industrial equipment difficult to move; untested status deters most buyers.,https://www.trademe.co.nz/a/search?search_string=Workshop%20machinery%20clearance,https://www.facebook.com/marketplace/search/?query=Workshop%20machinery%20clearance,https://www.ebay.com.au/sch/i.html?_nkw=Workshop%20machinery%20clearance&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: unknown; Closes 26 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Sport & Leisure,Turners,Real price + condition,Commercial Life Fitness - 95X Discover SE3 HD Elliptical Cross Trainer,https://www.turners.co.nz/General-Goods/Search/sport--leisure/exercise-equipment/28185440,1.0,,Excellent,Christchurch,,10,"NZ$1 opening bid on premium commercial equipment; Excellent condition, fully powered and tested; Life Fitness commercial-grade elliptical (typically NZ$8,000–12,000 new)","Exceptional value—premium commercial elliptical at auction starting price of $1, excellent condition, fully functional with HD display and entertainment features.",10000,100,4500,4499,449900,high,Strong demand for commercial-grade fitness equipment in NZ gyms and serious home users.,https://www.trademe.co.nz/a/search?search_string=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.facebook.com/marketplace/search/?query=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.ebay.com.au/sch/i.html?_nkw=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: Reserve Met; Closes 23 Aug 26
Sport & Leisure,Turners,Real price + condition,Commercial Life Fitness - 95X Discover SE3 HD Elliptical Cross Trainer,https://www.turners.co.nz/General-Goods/Search/sport--leisure/exercise-equipment/28185455,1.0,,Very Tidy,Christchurch,,10,"NZ$1 opening bid on premium commercial equipment; Very tidy condition, fully powered and tested; Life Fitness commercial-grade elliptical (typically NZ$8,000–12,000 new)","Outstanding value—identical premium commercial elliptical at $1 opening bid, very tidy condition, fully functional with same HD display and entertainment suite.",10000,100,4000,3999,399900,high,Strong demand for commercial-grade fitness equipment in NZ gyms and serious home users.,https://www.trademe.co.nz/a/search?search_string=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.facebook.com/marketplace/search/?query=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer,https://www.ebay.com.au/sch/i.html?_nkw=Commercial%20Life%20Fitness%20-%2095X%20Discover%20SE3%20HD%20Elliptical%20Cross%20Trainer&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 23 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Trucks & Machinery,Turners,Real price + condition,2020 Homebuilt TRAILER Other Trailers,https://www.turners.co.nz/Trucks-Machinery/Used-Trucks-and-Machinery-for-Sale/homebuilt/trailer/28317871,1300.0,,Average Holding Tanks No Twistlock No Trailer Hydraulics No Pumps Fitted No Tyre Size Axle 1 165R13C Suspension Type Spring Landing Legs Fitted No,Turners Auckland Trucks,,3,"Missing critical components (twistlock, hydraulics, pumps); No landing legs; basic suspension only; Niche/specialist item with limited buyer pool","Heavily stripped homebuilt trailer lacking standard features; price seems low but reflects incomplete, utilitarian condition unsuitable for most buyers.",,,1200,-100,-8,low,Specialist agricultural/commercial item; missing key equipment limits appeal.,https://www.trademe.co.nz/a/search?search_string=2020%20Homebuilt%20TRAILER%20Other%20Trailers,https://www.facebook.com/marketplace/search/?query=2020%20Homebuilt%20TRAILER%20Other%20Trailers,https://www.ebay.com.au/sch/i.html?_nkw=2020%20Homebuilt%20TRAILER%20Other%20Trailers&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only
